DEP;DEPNOMBRE;MUN;MUNNOMBRE;ZONA;PUESTO;PUESNOMBRE;MESA;CORCODIGO;CORNOMBRE;CIR;PAR;PARNOMBRE;CAN;CANNOMBRE;VOTOS
15;CUNDINAMARCA;160;MADRID;02;06;BLOQUE 2 - COLEGIO TECNOLOGICO;013;01;PRESIDENTE;00;0014;COLOMBIA JUSTA LIBRES                                                                               ;002;JOHN MILTON RODRÍGUEZ;0001
15;CUNDINAMARCA;160;MADRID;02;06;BLOQUE 2 - COLEGIO TECNOLOGICO;013;01;PRESIDENTE;00;1076;LIGA DE GOBERNANTES ANTICORRUPCION                                                                  ;001;RODOLFO HERNÁNDEZ;0051
15;CUNDINAMARCA;160;MADRID;02;06;BLOQUE 2 - COLEGIO TECNOLOGICO;013;01;PRESIDENTE;00;0997;VOTOS NULOS;997;VOTOS NULOS .;0008
15;CUNDINAMARCA;160;MADRID;02;06;BLOQUE 2 - COLEGIO TECNOLOGICO;013;01;PRESIDENTE;00;0996;VOTOS EN BLANCO;996;VOTOS EN BLANCO .;0004
15;CUNDINAMARCA;160;MADRID;02;06;BLOQUE 2 - COLEGIO TECNOLOGICO;013;01;PRESIDENTE;00;1235;COALICION PACTO HISTÓRICO                                                                           ;006;GUSTAVO PETRO;0063
15;CUNDINAMARCA;160;MADRID;02;06;BLOQUE 2 - COLEGIO TECNOLOGICO;013;01;PRESIDENTE;00;1233;COALICION CENTRO ESPERANZA                                                                          ;004;SERGIO FAJARDO;0005
15;CUNDINAMARCA;160;MADRID;02;06;BLOQUE 2 - COLEGIO TECNOLOGICO;013;01;PRESIDENTE;00;1234;COALICION EQUIPO POR COLOMBIA                                                                       ;003;FEDERICO GUTIÉRREZ;0005
15;CUNDINAMARCA;160;MADRID;02;06;BLOQUE 2 - COLEGIO TECNOLOGICO;011;01;PRESIDENTE;00;1076;LIGA DE GOBERNANTES ANTICORRUPCION                                                                  ;001;RODOLFO HERNÁNDEZ;0083
15;CUNDINAMARCA;160;MADRID;02;06;BLOQUE 2 - COLEGIO TECNOLOGICO;011;01;PRESIDENTE;00;0997;VOTOS NULOS;997;VOTOS NULOS .;0005
15;CUNDINAMARCA;160;MADRID;02;06;BLOQUE 2 - COLEGIO TECNOLOGICO;011;01;PRESIDENTE;00;0996;VOTOS EN BLANCO;996;VOTOS EN BLANCO .;0006
15;CUNDINAMARCA;160;MADRID;02;06;BLOQUE 2 - COLEGIO TECNOLOGICO;011;01;PRESIDENTE;00;1235;COALICION PACTO HISTÓRICO                                                                           ;006;GUSTAVO PETRO;0163
15;CUNDINAMARCA;160;MADRID;02;06;BLOQUE 2 - COLEGIO TECNOLOGICO;011;01;PRESIDENTE;00;1233;COALICION CENTRO ESPERANZA                                                                          ;004;SERGIO FAJARDO;0003
15;CUNDINAMARCA;160;MADRID;02;06;BLOQUE 2 - COLEGIO TECNOLOGICO;011;01;PRESIDENTE;00;1234;COALICION EQUIPO POR COLOMBIA                                                                       ;003;FEDERICO GUTIÉRREZ;0004
15;CUNDINAMARCA;160;MADRID;02;06;BLOQUE 2 - COLEGIO TECNOLOGICO;005;01;PRESIDENTE;00;0302;PARTIDO MOVIMIENTO DE SALVACION NACIONAL                                                            ;005;ENRIQUE GÓMEZ MARTÍNEZ;0001
15;CUNDINAMARCA;160;MADRID;02;06;BLOQUE 2 - COLEGIO TECNOLOGICO;005;01;PRESIDENTE;00;1076;LIGA DE GOBERNANTES ANTICORRUPCION                                                                  ;001;RODOLFO HERNÁNDEZ;0138
15;CUNDINAMARCA;160;MADRID;02;06;BLOQUE 2 - COLEGIO TECNOLOGICO;005;01;PRESIDENTE;00;0014;COLOMBIA JUSTA LIBRES                                                                               ;002;JOHN MILTON RODRÍGUEZ;0003
15;CUNDINAMARCA;160;MADRID;02;06;BLOQUE 2 - COLEGIO TECNOLOGICO;005;01;PRESIDENTE;00;1233;COALICION CENTRO ESPERANZA                                                                          ;004;SERGIO FAJARDO;0011
15;CUNDINAMARCA;160;MADRID;02;06;BLOQUE 2 - COLEGIO TECNOLOGICO;005;01;PRESIDENTE;00;1234;COALICION EQUIPO POR COLOMBIA                                                                       ;003;FEDERICO GUTIÉRREZ;0020
15;CUNDINAMARCA;160;MADRID;02;06;BLOQUE 2 - COLEGIO TECNOLOGICO;005;01;PRESIDENTE;00;0304;PARTIDO VERDE OXIGENO                                                                               ;008;INGRID BETANCOURT;0001
15;CUNDINAMARCA;160;MADRID;02;06;BLOQUE 2 - COLEGIO TECNOLOGICO;005;01;PRESIDENTE;00;0997;VOTOS NULOS;997;VOTOS NULOS .;0007
15;CUNDINAMARCA;160;MADRID;02;06;BLOQUE 2 - COLEGIO TECNOLOGICO;005;01;PRESIDENTE;00;0996;VOTOS EN BLANCO;996;VOTOS EN BLANCO .;0008
15;CUNDINAMARCA;160;MADRID;02;06;BLOQUE 2 - COLEGIO TECNOLOGICO;005;01;PRESIDENTE;00;1235;COALICION PACTO HISTÓRICO                                                                           ;006;GUSTAVO PETRO;0110
15;CUNDINAMARCA;160;MADRID;02;05;COLEGIO  SAN  JOSE;012;01;PRESIDENTE;00;1076;LIGA DE GOBERNANTES ANTICORRUPCION                                                                  ;001;RODOLFO HERNÁNDEZ;0094
15;CUNDINAMARCA;160;MADRID;02;05;COLEGIO  SAN  JOSE;012;01;PRESIDENTE;00;1233;COALICION CENTRO ESPERANZA                                                                          ;004;SERGIO FAJARDO;0004
15;CUNDINAMARCA;160;MADRID;02;05;COLEGIO  SAN  JOSE;012;01;PRESIDENTE;00;0997;VOTOS NULOS;997;VOTOS NULOS .;0010
15;CUNDINAMARCA;160;MADRID;02;05;COLEGIO  SAN  JOSE;012;01;PRESIDENTE;00;0996;VOTOS EN BLANCO;996;VOTOS EN BLANCO .;0003
15;CUNDINAMARCA;160;MADRID;02;05;COLEGIO  SAN  JOSE;012;01;PRESIDENTE;00;1235;COALICION PACTO HISTÓRICO                                                                           ;006;GUSTAVO PETRO;0091
15;CUNDINAMARCA;160;MADRID;02;05;COLEGIO  SAN  JOSE;012;01;PRESIDENTE;00;1234;COALICION EQUIPO POR COLOMBIA                                                                       ;003;FEDERICO GUTIÉRREZ;0005
15;CUNDINAMARCA;160;MADRID;02;05;COLEGIO  SAN  JOSE;012;01;PRESIDENTE;00;0014;COLOMBIA JUSTA LIBRES                                                                               ;002;JOHN MILTON RODRÍGUEZ;0001
15;CUNDINAMARCA;160;MADRID;02;05;COLEGIO  SAN  JOSE;008;01;PRESIDENTE;00;1076;LIGA DE GOBERNANTES ANTICORRUPCION                                                                  ;001;RODOLFO HERNÁNDEZ;0073
15;CUNDINAMARCA;160;MADRID;02;05;COLEGIO  SAN  JOSE;008;01;PRESIDENTE;00;0997;VOTOS NULOS;997;VOTOS NULOS .;0010
15;CUNDINAMARCA;160;MADRID;02;05;COLEGIO  SAN  JOSE;008;01;PRESIDENTE;00;0996;VOTOS EN BLANCO;996;VOTOS EN BLANCO .;0002
15;CUNDINAMARCA;160;MADRID;02;05;COLEGIO  SAN  JOSE;008;01;PRESIDENTE;00;1235;COALICION PACTO HISTÓRICO                                                                           ;006;GUSTAVO PETRO;0141
15;CUNDINAMARCA;160;MADRID;02;05;COLEGIO  SAN  JOSE;008;01;PRESIDENTE;00;0302;PARTIDO MOVIMIENTO DE SALVACION NACIONAL                                                            ;005;ENRIQUE GÓMEZ MARTÍNEZ;0002
15;CUNDINAMARCA;160;MADRID;02;05;COLEGIO  SAN  JOSE;008;01;PRESIDENTE;00;1233;COALICION CENTRO ESPERANZA                                                                          ;004;SERGIO FAJARDO;0007
15;CUNDINAMARCA;160;MADRID;02;05;COLEGIO  SAN  JOSE;008;01;PRESIDENTE;00;1234;COALICION EQUIPO POR COLOMBIA                                                                       ;003;FEDERICO GUTIÉRREZ;0004
15;CUNDINAMARCA;160;MADRID;02;05;COLEGIO  SAN  JOSE;008;01;PRESIDENTE;00;0014;COLOMBIA JUSTA LIBRES                                                                               ;002;JOHN MILTON RODRÍGUEZ;0001
15;CUNDINAMARCA;160;MADRID;02;05;COLEGIO  SAN  JOSE;006;01;PRESIDENTE;00;1076;LIGA DE GOBERNANTES ANTICORRUPCION                                                                  ;001;RODOLFO HERNÁNDEZ;0081
15;CUNDINAMARCA;160;MADRID;02;05;COLEGIO  SAN  JOSE;006;01;PRESIDENTE;00;0998;VOTOS NO MARCADOS;998;VOTOS NO MARCADOS .;0001
15;CUNDINAMARCA;160;MADRID;02;05;COLEGIO  SAN  JOSE;006;01;PRESIDENTE;00;0997;VOTOS NULOS;997;VOTOS NULOS .;0006
15;CUNDINAMARCA;160;MADRID;02;05;COLEGIO  SAN  JOSE;006;01;PRESIDENTE;00;0996;VOTOS EN BLANCO;996;VOTOS EN BLANCO .;0004
15;CUNDINAMARCA;160;MADRID;02;05;COLEGIO  SAN  JOSE;006;01;PRESIDENTE;00;0304;PARTIDO VERDE OXIGENO                                                                               ;008;INGRID BETANCOURT;0001
15;CUNDINAMARCA;160;MADRID;02;05;COLEGIO  SAN  JOSE;006;01;PRESIDENTE;00;1235;COALICION PACTO HISTÓRICO                                                                           ;006;GUSTAVO PETRO;0111
15;CUNDINAMARCA;160;MADRID;02;05;COLEGIO  SAN  JOSE;006;01;PRESIDENTE;00;1233;COALICION CENTRO ESPERANZA                                                                          ;004;SERGIO FAJARDO;0004
15;CUNDINAMARCA;160;MADRID;02;05;COLEGIO  SAN  JOSE;006;01;PRESIDENTE;00;1234;COALICION EQUIPO POR COLOMBIA                                                                       ;003;FEDERICO GUTIÉRREZ;0012
15;CUNDINAMARCA;160;MADRID;02;05;COLEGIO  SAN  JOSE;006;01;PRESIDENTE;00;0014;COLOMBIA JUSTA LIBRES                                                                               ;002;JOHN MILTON RODRÍGUEZ;0002
15;CUNDINAMARCA;160;MADRID;02;05;COLEGIO  SAN  JOSE;005;01;PRESIDENTE;00;1076;LIGA DE GOBERNANTES ANTICORRUPCION                                                                  ;001;RODOLFO HERNÁNDEZ;0066
15;CUNDINAMARCA;160;MADRID;02;05;COLEGIO  SAN  JOSE;005;01;PRESIDENTE;00;0997;VOTOS NULOS;997;VOTOS NULOS .;0007
15;CUNDINAMARCA;160;MADRID;02;05;COLEGIO  SAN  JOSE;005;01;PRESIDENTE;00;0996;VOTOS EN BLANCO;996;VOTOS EN BLANCO .;0004
15;CUNDINAMARCA;160;MADRID;02;05;COLEGIO  SAN  JOSE;005;01;PRESIDENTE;00;0527;COLOMBIA PIENSA EN GRANDE                                                                           ;007;LUIS PÉREZ;0001
15;CUNDINAMARCA;160;MADRID;02;05;COLEGIO  SAN  JOSE;005;01;PRESIDENTE;00;1235;COALICION PACTO HISTÓRICO                                                                           ;006;GUSTAVO PETRO;0122
15;CUNDINAMARCA;160;MADRID;02;05;COLEGIO  SAN  JOSE;005;01;PRESIDENTE;00;1233;COALICION CENTRO ESPERANZA                                                                          ;004;SERGIO FAJARDO;0002
15;CUNDINAMARCA;160;MADRID;02;05;COLEGIO  SAN  JOSE;005;01;PRESIDENTE;00;1234;COALICION EQUIPO POR COLOMBIA                                                                       ;003;FEDERICO GUTIÉRREZ;0003
15;CUNDINAMARCA;160;MADRID;02;05;COLEGIO  SAN  JOSE;004;01;PRESIDENTE;00;1076;LIGA DE GOBERNANTES ANTICORRUPCION                                                                  ;001;RODOLFO HERNÁNDEZ;0055
15;CUNDINAMARCA;160;MADRID;02;05;COLEGIO  SAN  JOSE;004;01;PRESIDENTE;00;0997;VOTOS NULOS;997;VOTOS NULOS .;0006
15;CUNDINAMARCA;160;MADRID;02;05;COLEGIO  SAN  JOSE;004;01;PRESIDENTE;00;0996;VOTOS EN BLANCO;996;VOTOS EN BLANCO .;0014
15;CUNDINAMARCA;160;MADRID;02;05;COLEGIO  SAN  JOSE;004;01;PRESIDENTE;00;1235;COALICION PACTO HISTÓRICO                                                                           ;006;GUSTAVO PETRO;0152
15;CUNDINAMARCA;160;MADRID;02;05;COLEGIO  SAN  JOSE;004;01;PRESIDENTE;00;0302;PARTIDO MOVIMIENTO DE SALVACION NACIONAL                                                            ;005;ENRIQUE GÓMEZ MARTÍNEZ;0003
15;CUNDINAMARCA;160;MADRID;02;05;COLEGIO  SAN  JOSE;004;01;PRESIDENTE;00;1233;COALICION CENTRO ESPERANZA                                                                          ;004;SERGIO FAJARDO;0001
15;CUNDINAMARCA;160;MADRID;02;05;COLEGIO  SAN  JOSE;004;01;PRESIDENTE;00;1234;COALICION EQUIPO POR COLOMBIA                                                                       ;003;FEDERICO GUTIÉRREZ;0006
15;CUNDINAMARCA;160;MADRID;02;05;COLEGIO  SAN  JOSE;004;01;PRESIDENTE;00;0014;COLOMBIA JUSTA LIBRES                                                                               ;002;JOHN MILTON RODRÍGUEZ;0002
15;CUNDINAMARCA;160;MADRID;02;05;COLEGIO  SAN  JOSE;002;01;PRESIDENTE;00;1076;LIGA DE GOBERNANTES ANTICORRUPCION                                                                  ;001;RODOLFO HERNÁNDEZ;0146
15;CUNDINAMARCA;160;MADRID;02;05;COLEGIO  SAN  JOSE;002;01;PRESIDENTE;00;0997;VOTOS NULOS;997;VOTOS NULOS .;0014
15;CUNDINAMARCA;160;MADRID;02;05;COLEGIO  SAN  JOSE;002;01;PRESIDENTE;00;0996;VOTOS EN BLANCO;996;VOTOS EN BLANCO .;0003
15;CUNDINAMARCA;160;MADRID;02;05;COLEGIO  SAN  JOSE;002;01;PRESIDENTE;00;1235;COALICION PACTO HISTÓRICO                                                                           ;006;GUSTAVO PETRO;0090
15;CUNDINAMARCA;160;MADRID;02;05;COLEGIO  SAN  JOSE;002;01;PRESIDENTE;00;0302;PARTIDO MOVIMIENTO DE SALVACION NACIONAL                                                            ;005;ENRIQUE GÓMEZ MARTÍNEZ;0001
15;CUNDINAMARCA;160;MADRID;02;05;COLEGIO  SAN  JOSE;002;01;PRESIDENTE;00;1233;COALICION CENTRO ESPERANZA                                                                          ;004;SERGIO FAJARDO;0009
15;CUNDINAMARCA;160;MADRID;02;05;COLEGIO  SAN  JOSE;002;01;PRESIDENTE;00;1234;COALICION EQUIPO POR COLOMBIA                                                                       ;003;FEDERICO GUTIÉRREZ;0036
15;CUNDINAMARCA;160;MADRID;02;05;COLEGIO  SAN  JOSE;002;01;PRESIDENTE;00;0014;COLOMBIA JUSTA LIBRES                                                                               ;002;JOHN MILTON RODRÍGUEZ;0005
15;CUNDINAMARCA;160;MADRID;99;01;PUENTE DE PIEDRA;009;01;PRESIDENTE;00;1076;LIGA DE GOBERNANTES ANTICORRUPCION                                                                  ;001;RODOLFO HERNÁNDEZ;0015
15;CUNDINAMARCA;160;MADRID;99;01;PUENTE DE PIEDRA;009;01;PRESIDENTE;00;0997;VOTOS NULOS;997;VOTOS NULOS .;0001
15;CUNDINAMARCA;160;MADRID;99;01;PUENTE DE PIEDRA;009;01;PRESIDENTE;00;1235;COALICION PACTO HISTÓRICO                                                                           ;006;GUSTAVO PETRO;0012
15;CUNDINAMARCA;160;MADRID;99;01;PUENTE DE PIEDRA;009;01;PRESIDENTE;00;1234;COALICION EQUIPO POR COLOMBIA                                                                       ;003;FEDERICO GUTIÉRREZ;0003
15;CUNDINAMARCA;160;MADRID;99;01;PUENTE DE PIEDRA;008;01;PRESIDENTE;00;1076;LIGA DE GOBERNANTES ANTICORRUPCION                                                                  ;001;RODOLFO HERNÁNDEZ;0116
15;CUNDINAMARCA;160;MADRID;99;01;PUENTE DE PIEDRA;008;01;PRESIDENTE;00;0997;VOTOS NULOS;997;VOTOS NULOS .;0002
15;CUNDINAMARCA;160;MADRID;99;01;PUENTE DE PIEDRA;008;01;PRESIDENTE;00;0996;VOTOS EN BLANCO;996;VOTOS EN BLANCO .;0005
15;CUNDINAMARCA;160;MADRID;99;01;PUENTE DE PIEDRA;008;01;PRESIDENTE;00;1235;COALICION PACTO HISTÓRICO                                                                           ;006;GUSTAVO PETRO;0136
15;CUNDINAMARCA;160;MADRID;99;01;PUENTE DE PIEDRA;008;01;PRESIDENTE;00;1233;COALICION CENTRO ESPERANZA                                                                          ;004;SERGIO FAJARDO;0004
15;CUNDINAMARCA;160;MADRID;99;01;PUENTE DE PIEDRA;008;01;PRESIDENTE;00;1234;COALICION EQUIPO POR COLOMBIA                                                                       ;003;FEDERICO GUTIÉRREZ;0006
15;CUNDINAMARCA;160;MADRID;99;01;PUENTE DE PIEDRA;008;01;PRESIDENTE;00;0014;COLOMBIA JUSTA LIBRES                                                                               ;002;JOHN MILTON RODRÍGUEZ;0001
15;CUNDINAMARCA;160;MADRID;99;01;PUENTE DE PIEDRA;001;01;PRESIDENTE;00;1076;LIGA DE GOBERNANTES ANTICORRUPCION                                                                  ;001;RODOLFO HERNÁNDEZ;0206
15;CUNDINAMARCA;160;MADRID;99;01;PUENTE DE PIEDRA;001;01;PRESIDENTE;00;0997;VOTOS NULOS;997;VOTOS NULOS .;0005
15;CUNDINAMARCA;160;MADRID;99;01;PUENTE DE PIEDRA;001;01;PRESIDENTE;00;0996;VOTOS EN BLANCO;996;VOTOS EN BLANCO .;0002
15;CUNDINAMARCA;160;MADRID;99;01;PUENTE DE PIEDRA;001;01;PRESIDENTE;00;1235;COALICION PACTO HISTÓRICO                                                                           ;006;GUSTAVO PETRO;0041
15;CUNDINAMARCA;160;MADRID;99;01;PUENTE DE PIEDRA;001;01;PRESIDENTE;00;0302;PARTIDO MOVIMIENTO DE SALVACION NACIONAL                                                            ;005;ENRIQUE GÓMEZ MARTÍNEZ;0001
15;CUNDINAMARCA;160;MADRID;99;01;PUENTE DE PIEDRA;001;01;PRESIDENTE;00;1233;COALICION CENTRO ESPERANZA                                                                          ;004;SERGIO FAJARDO;0003
15;CUNDINAMARCA;160;MADRID;99;01;PUENTE DE PIEDRA;001;01;PRESIDENTE;00;1234;COALICION EQUIPO POR COLOMBIA                                                                       ;003;FEDERICO GUTIÉRREZ;0035
15;CUNDINAMARCA;160;MADRID;99;01;PUENTE DE PIEDRA;001;01;PRESIDENTE;00;0014;COLOMBIA JUSTA LIBRES                                                                               ;002;JOHN MILTON RODRÍGUEZ;0001
15;CUNDINAMARCA;160;MADRID;90;01;COLEGIO GABRIEL ECHAVARRIA;011;01;PRESIDENTE;00;0997;VOTOS NULOS;997;VOTOS NULOS .;0005
15;CUNDINAMARCA;160;MADRID;90;01;COLEGIO GABRIEL ECHAVARRIA;011;01;PRESIDENTE;00;1076;LIGA DE GOBERNANTES ANTICORRUPCION                                                                  ;001;RODOLFO HERNÁNDEZ;0218
15;CUNDINAMARCA;160;MADRID;90;01;COLEGIO GABRIEL ECHAVARRIA;011;01;PRESIDENTE;00;0996;VOTOS EN BLANCO;996;VOTOS EN BLANCO .;0008
15;CUNDINAMARCA;160;MADRID;90;01;COLEGIO GABRIEL ECHAVARRIA;011;01;PRESIDENTE;00;1235;COALICION PACTO HISTÓRICO                                                                           ;006;GUSTAVO PETRO;0143
15;CUNDINAMARCA;160;MADRID;90;01;COLEGIO GABRIEL ECHAVARRIA;011;01;PRESIDENTE;00;1233;COALICION CENTRO ESPERANZA                                                                          ;004;SERGIO FAJARDO;0015
15;CUNDINAMARCA;160;MADRID;90;01;COLEGIO GABRIEL ECHAVARRIA;011;01;PRESIDENTE;00;1234;COALICION EQUIPO POR COLOMBIA                                                                       ;003;FEDERICO GUTIÉRREZ;0026
15;CUNDINAMARCA;160;MADRID;90;01;COLEGIO GABRIEL ECHAVARRIA;011;01;PRESIDENTE;00;0014;COLOMBIA JUSTA LIBRES                                                                               ;002;JOHN MILTON RODRÍGUEZ;0006
15;CUNDINAMARCA;160;MADRID;01;05;LICEO HACIENDA CASABLANCA;013;01;PRESIDENTE;00;0302;PARTIDO MOVIMIENTO DE SALVACION NACIONAL                                                            ;005;ENRIQUE GÓMEZ MARTÍNEZ;0001
15;CUNDINAMARCA;160;MADRID;01;05;LICEO HACIENDA CASABLANCA;013;01;PRESIDENTE;00;1076;LIGA DE GOBERNANTES ANTICORRUPCION                                                                  ;001;RODOLFO HERNÁNDEZ;0039
15;CUNDINAMARCA;160;MADRID;01;05;LICEO HACIENDA CASABLANCA;013;01;PRESIDENTE;00;1233;COALICION CENTRO ESPERANZA                                                                          ;004;SERGIO FAJARDO;0010
15;CUNDINAMARCA;160;MADRID;01;05;LICEO HACIENDA CASABLANCA;013;01;PRESIDENTE;00;1234;COALICION EQUIPO POR COLOMBIA                                                                       ;003;FEDERICO GUTIÉRREZ;0014
15;CUNDINAMARCA;160;MADRID;01;05;LICEO HACIENDA CASABLANCA;013;01;PRESIDENTE;00;0014;COLOMBIA JUSTA LIBRES                                                                               ;002;JOHN MILTON RODRÍGUEZ;0002
15;CUNDINAMARCA;160;MADRID;01;05;LICEO HACIENDA CASABLANCA;013;01;PRESIDENTE;00;0996;VOTOS EN BLANCO;996;VOTOS EN BLANCO .;0002
15;CUNDINAMARCA;160;MADRID;01;05;LICEO HACIENDA CASABLANCA;013;01;PRESIDENTE;00;1235;COALICION PACTO HISTÓRICO                                                                           ;006;GUSTAVO PETRO;0094
15;CUNDINAMARCA;160;MADRID;02;02;COLEGIO TECNOLOGICO DE  MADRID;002;01;PRESIDENTE;00;1076;LIGA DE GOBERNANTES ANTICORRUPCION                                                                  ;001;RODOLFO HERNÁNDEZ;0188
15;CUNDINAMARCA;160;MADRID;02;02;COLEGIO TECNOLOGICO DE  MADRID;002;01;PRESIDENTE;00;0997;VOTOS NULOS;997;VOTOS NULOS .;0002
15;CUNDINAMARCA;160;MADRID;02;02;COLEGIO TECNOLOGICO DE  MADRID;002;01;PRESIDENTE;00;0996;VOTOS EN BLANCO;996;VOTOS EN BLANCO .;0001
